latitude,longitude,category,name,safety_score,description
11.065771,76.959318,crime_hotspot,Reported Incident Zone 1849,2,Area with past reported theft or incidents; caution advised.
11.046226,76.981299,traffic_risk,Accident Prone Area 1850,3,High accident probability due to traffic conditions.
11.019968,77.003673,busy_market,Market Area 1851,5,Crowded area; safe but watch for pickpocketing.
11.029964,76.951068,community_watch,Community Watch Point 1852,7,Active local community monitoring area.
10.957192,76.984506,night_patrol_point,Night Patrol Point 1853,8,Regular police patrol during night.
11.004679,76.924776,community_watch,Community Watch Point 1854,10,Active local community monitoring area.
10.968601,76.973086,community_watch,Community Watch Point 1855,10,Active local community monitoring area.
11.012677,76.872367,well_lit_area,Well Lit Street 1856,10,Street has good lighting; relatively safer at night.
10.953605,77.043505,police_station,Police Station 1857,9,Nearby police presence improves safety.
10.986432,76.897505,school_zone,School Zone 1858,6,Frequent pedestrian movement; safer during day.
11.046748,76.911696,traffic_risk,Accident Prone Area 1859,3,High accident probability due to traffic conditions.
10.962081,76.993729,school_zone,School Zone 1860,9,Frequent pedestrian movement; safer during day.
11.039502,76.855503,school_zone,School Zone 1861,10,Frequent pedestrian movement; safer during day.
10.955595,76.960463,community_watch,Community Watch Point 1862,6,Active local community monitoring area.
10.969721,76.977381,traffic_risk,Accident Prone Area 1863,2,High accident probability due to traffic conditions.
10.98682,76.959957,hospital,Hospital 1864,7,Emergency medical services available nearby.
11.027822,76.897473,school_zone,School Zone 1865,8,Frequent pedestrian movement; safer during day.
10.992095,76.913015,community_watch,Community Watch Point 1866,7,Active local community monitoring area.
10.959364,76.988193,busy_market,Market Area 1867,4,Crowded area; safe but watch for pickpocketing.
11.009021,76.989857,school_zone,School Zone 1868,7,Frequent pedestrian movement; safer during day.
10.984294,76.920315,crime_hotspot,Reported Incident Zone 1869,1,Area with past reported theft or incidents; caution advised.
11.002371,77.004283,police_station,Police Station 1870,6,Nearby police presence improves safety.
10.989962,76.947703,isolated_area,Isolated Stretch 1871,2,Low foot traffic; avoid during late hours.
10.953189,76.996605,police_station,Police Station 1872,7,Nearby police presence improves safety.
10.980287,76.859279,night_patrol_point,Night Patrol Point 1873,7,Regular police patrol during night.
11.083984,77.007936,isolated_area,Isolated Stretch 1874,1,Low foot traffic; avoid during late hours.
11.072081,76.859053,community_watch,Community Watch Point 1875,6,Active local community monitoring area.
11.041296,76.920515,police_station,Police Station 1876,9,Nearby police presence improves safety.
11.068426,76.906131,isolated_area,Isolated Stretch 1877,1,Low foot traffic; avoid during late hours.
10.959434,76.89292,crime_hotspot,Reported Incident Zone 1878,4,Area with past reported theft or incidents; caution advised.
11.055736,76.857221,community_watch,Community Watch Point 1879,10,Active local community monitoring area.
11.085657,76.959177,crime_hotspot,Reported Incident Zone 1880,2,Area with past reported theft or incidents; caution advised.
11.040161,77.011876,police_station,Police Station 1881,9,Nearby police presence improves safety.
10.99692,76.875083,hospital,Hospital 1882,9,Emergency medical services available nearby.
10.993643,77.004752,hospital,Hospital 1883,9,Emergency medical services available nearby.
11.094967,76.88104,hospital,Hospital 1884,9,Emergency medical services available nearby.
11.047577,77.020203,school_zone,School Zone 1885,10,Frequent pedestrian movement; safer during day.
10.959021,77.031955,hospital,Hospital 1886,7,Emergency medical services available nearby.
11.039373,76.990568,traffic_risk,Accident Prone Area 1887,2,High accident probability due to traffic conditions.
11.03859,76.948645,isolated_area,Isolated Stretch 1888,1,Low foot traffic; avoid during late hours.
11.013774,76.861703,community_watch,Community Watch Point 1889,6,Active local community monitoring area.
11.06714,76.934867,crime_hotspot,Reported Incident Zone 1890,2,Area with past reported theft or incidents; caution advised.
11.090209,76.970085,traffic_risk,Accident Prone Area 1891,1,High accident probability due to traffic conditions.
11.029926,76.92107,community_watch,Community Watch Point 1892,8,Active local community monitoring area.
10.988174,76.855959,police_station,Police Station 1893,7,Nearby police presence improves safety.
11.035377,76.880644,school_zone,School Zone 1894,9,Frequent pedestrian movement; safer during day.
11.000557,76.902048,night_patrol_point,Night Patrol Point 1895,7,Regular police patrol during night.
11.023822,76.857905,school_zone,School Zone 1896,9,Frequent pedestrian movement; safer during day.
10.975449,76.924281,night_patrol_point,Night Patrol Point 1897,9,Regular police patrol during night.
10.956375,76.982173,community_watch,Community Watch Point 1898,9,Active local community monitoring area.
10.999757,77.040284,crime_hotspot,Reported Incident Zone 1899,4,Area with past reported theft or incidents; caution advised.
11.0127,76.988475,crime_hotspot,Reported Incident Zone 1900,3,Area with past reported theft or incidents; caution advised.
11.013756,76.874785,school_zone,School Zone 1901,8,Frequent pedestrian movement; safer during day.
11.014124,76.976866,isolated_area,Isolated Stretch 1902,3,Low foot traffic; avoid during late hours.
11.047472,76.961414,hospital,Hospital 1903,9,Emergency medical services available nearby.
11.038971,76.9118,isolated_area,Isolated Stretch 1904,2,Low foot traffic; avoid during late hours.
10.967571,77.006539,busy_market,Market Area 1905,6,Crowded area; safe but watch for pickpocketing.
10.987391,76.937114,isolated_area,Isolated Stretch 1906,2,Low foot traffic; avoid during late hours.
11.027407,76.96521,police_station,Police Station 1907,7,Nearby police presence improves safety.
11.01102,76.867413,community_watch,Community Watch Point 1908,7,Active local community monitoring area.
10.955384,77.013841,night_patrol_point,Night Patrol Point 1909,10,Regular police patrol during night.
11.013854,77.043869,community_watch,Community Watch Point 1910,8,Active local community monitoring area.
11.070446,77.002809,night_patrol_point,Night Patrol Point 1911,7,Regular police patrol during night.
11.081584,76.97309,crime_hotspot,Reported Incident Zone 1912,1,Area with past reported theft or incidents; caution advised.
11.007821,77.038935,night_patrol_point,Night Patrol Point 1913,6,Regular police patrol during night.
11.073446,76.933976,isolated_area,Isolated Stretch 1914,1,Low foot traffic; avoid during late hours.
11.05086,76.874628,police_station,Police Station 1915,8,Nearby police presence improves safety.
11.046492,77.031189,well_lit_area,Well Lit Street 1916,7,Street has good lighting; relatively safer at night.
11.061618,76.861407,night_patrol_point,Night Patrol Point 1917,8,Regular police patrol during night.
11.003036,76.897131,night_patrol_point,Night Patrol Point 1918,10,Regular police patrol during night.
11.02072,76.991778,isolated_area,Isolated Stretch 1919,3,Low foot traffic; avoid during late hours.
11.057149,76.927378,school_zone,School Zone 1920,7,Frequent pedestrian movement; safer during day.
10.971834,76.988229,isolated_area,Isolated Stretch 1921,1,Low foot traffic; avoid during late hours.
10.965791,77.022161,night_patrol_point,Night Patrol Point 1922,7,Regular police patrol during night.
10.963758,76.967987,well_lit_area,Well Lit Street 1923,9,Street has good lighting; relatively safer at night.
11.030722,77.008357,crime_hotspot,Reported Incident Zone 1924,1,Area with past reported theft or incidents; caution advised.
10.981468,76.972549,isolated_area,Isolated Stretch 1925,2,Low foot traffic; avoid during late hours.
10.96731,76.904245,traffic_risk,Accident Prone Area 1926,4,High accident probability due to traffic conditions.
11.048083,76.968884,community_watch,Community Watch Point 1927,7,Active local community monitoring area.
11.042767,76.957358,police_station,Police Station 1928,10,Nearby police presence improves safety.
11.018682,77.022789,well_lit_area,Well Lit Street 1929,8,Street has good lighting; relatively safer at night.
10.953668,76.915799,school_zone,School Zone 1930,6,Frequent pedestrian movement; safer during day.
11.037908,76.968591,traffic_risk,Accident Prone Area 1931,2,High accident probability due to traffic conditions.
11.049981,76.853637,hospital,Hospital 1932,9,Emergency medical services available nearby.
11.06349,76.999853,police_station,Police Station 1933,8,Nearby police presence improves safety.
10.980545,76.948559,busy_market,Market Area 1934,5,Crowded area; safe but watch for pickpocketing.
11.050799,76.886284,police_station,Police Station 1935,8,Nearby police presence improves safety.
11.00284,76.956081,busy_market,Market Area 1936,4,Crowded area; safe but watch for pickpocketing.
10.95641,76.879026,hospital,Hospital 1937,7,Emergency medical services available nearby.
11.009241,76.964727,isolated_area,Isolated Stretch 1938,4,Low foot traffic; avoid during late hours.
11.010917,76.917252,well_lit_area,Well Lit Street 1939,7,Street has good lighting; relatively safer at night.
11.007773,77.049691,traffic_risk,Accident Prone Area 1940,3,High accident probability due to traffic conditions.
11.008322,76.897838,community_watch,Community Watch Point 1941,8,Active local community monitoring area.
11.000095,76.977404,isolated_area,Isolated Stretch 1942,4,Low foot traffic; avoid during late hours.
10.96058,76.977088,night_patrol_point,Night Patrol Point 1943,8,Regular police patrol during night.
10.959944,76.913576,traffic_risk,Accident Prone Area 1944,3,High accident probability due to traffic conditions.
11.047176,77.03231,well_lit_area,Well Lit Street 1945,9,Street has good lighting; relatively safer at night.
11.068766,76.851492,crime_hotspot,Reported Incident Zone 1946,1,Area with past reported theft or incidents; caution advised.
10.97053,76.996402,isolated_area,Isolated Stretch 1947,2,Low foot traffic; avoid during late hours.
10.95362,76.936821,school_zone,School Zone 1948,6,Frequent pedestrian movement; safer during day.
10.995313,77.008052,hospital,Hospital 1949,7,Emergency medical services available nearby.
10.993762,76.912111,well_lit_area,Well Lit Street 1950,9,Street has good lighting; relatively safer at night.
10.981709,77.038082,hospital,Hospital 1951,6,Emergency medical services available nearby.
10.96889,76.871352,busy_market,Market Area 1952,5,Crowded area; safe but watch for pickpocketing.
11.022717,77.032009,isolated_area,Isolated Stretch 1953,3,Low foot traffic; avoid during late hours.
10.985444,76.941362,crime_hotspot,Reported Incident Zone 1954,4,Area with past reported theft or incidents; caution advised.
11.061445,76.892876,well_lit_area,Well Lit Street 1955,6,Street has good lighting; relatively safer at night.
11.002136,77.019263,school_zone,School Zone 1956,9,Frequent pedestrian movement; safer during day.
11.011491,76.946325,well_lit_area,Well Lit Street 1957,10,Street has good lighting; relatively safer at night.
11.069622,77.01724,night_patrol_point,Night Patrol Point 1958,9,Regular police patrol during night.
11.013869,77.04589,crime_hotspot,Reported Incident Zone 1959,1,Area with past reported theft or incidents; caution advised.
10.993929,77.0158,traffic_risk,Accident Prone Area 1960,2,High accident probability due to traffic conditions.
11.035643,76.997484,night_patrol_point,Night Patrol Point 1961,8,Regular police patrol during night.
